Processed At,Invoice Date,Invoice Month,Invoice Number,Document Type,Seller Name,Seller Tax ID,Expense Category,Item #,Line Type,Description,Quantity,Unit Price,Amount,Subtotal,VAT 7%,Grand Total,Image URL,Confidence,Token Used,UID,User
2025-05-25 12:17:48,2025-05-25,202505,INV-2505-0403,Receipt,สตาร์บัคส์,0105542098765,Food,1,product,ก๋วยเตี๋ยว,5,53,265,265,18.55,283.55,https://drive.google.com/file/d/sample403,0.91,707,U9876543210,Alice
2025-05-11 10:22:56,2025-05-11,202505,INV-2505-0404,Receipt,DTAC,0105536034567,Utilities,1,product,ค่าโทรศัพท์,5,184,920,920,64.4,984.4,https://drive.google.com/file/d/sample404,0.92,724,U9876543210,Alice
2025-05-13 18:25:36,2025-05-13,202505,INV-2505-0405,Tax Invoice,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าน้ำ,3,158,474,474,33.18,507.18,https://drive.google.com/file/d/sample405,0.99,217,U5555555555,Charlie
2025-05-25 12:06:07,2025-05-25,202505,INV-2505-0406,Receipt,ไมโครซอฟท์,0105548012345,Office,1,product,เก้าอี้สำนักงาน,1,310,310,310,21.7,331.7,https://drive.google.com/file/d/sample406,0.89,386,U9876543210,Alice
2025-05-01 19:23:52,2025-05-01,202505,INV-2505-0407,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,ตั๋วเครื่องบิน,3,511,1533,1533,107.31,1640.31,https://drive.google.com/file/d/sample407,0.93,208,U9876543210,Alice
2025-05-14 12:26:31,2025-05-14,202505,INV-2505-0408,Tax Invoice,เชลล์,0105533012345,Travel,1,product,น้ำมันเบนซิน,3,482,1446,1446,101.22,1547.22,https://drive.google.com/file/d/sample408,0.90,681,U1234567890,Bobby
2025-05-17 10:59:06,2025-05-17,202505,INV-2505-0409,Tax Invoice,โบลท์,0105561067890,Travel,1,product,น้ำมันดีเซล,2,169,338,338,23.66,361.66,https://drive.google.com/file/d/sample409,0.88,328,U5555555555,Charlie
2025-05-11 18:13:52,2025-05-11,202505,INV-2505-0410,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,หมึกพิมพ์,2,311,622,622,43.54,665.54,https://drive.google.com/file/d/sample410,0.90,394,U9876543210,Alice
2025-05-29 16:14:44,2025-05-29,202505,INV-2505-0411,Tax Invoice,แกร็บฟู้ด,0105558123456,Food,1,product,ซูชิ,2,295,590,590,41.3,631.3,https://drive.google.com/file/d/sample411,0.87,966,U1234567890,Bobby
2025-05-21 15:54:49,2025-05-21,202505,INV-2505-0412,Tax Invoice,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าอินเทอร์เน็ต,1,136,136,136,9.52,145.52,https://drive.google.com/file/d/sample412,0.85,228,U9876543210,Alice
2025-05-27 17:29:08,2025-05-27,202505,INV-2505-0413,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,พิซซ่า,5,42,210,210,14.7,224.7,https://drive.google.com/file/d/sample413,0.88,458,U1234567890,Bobby
2025-05-03 11:10:02,2025-05-03,202505,INV-2505-0414,Receipt,บิ๊กซี,0105538054321,Food,1,product,ขนมปัง,3,232,696,696,48.72,744.72,https://drive.google.com/file/d/sample414,0.98,932,U9876543210,Alice
2025-05-03 16:30:21,2025-05-03,202505,INV-2505-0415,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าทางด่วน,4,515,2060,2060,144.2,2204.2,https://drive.google.com/file/d/sample415,0.87,930,U9876543210,Alice
2025-05-15 11:46:29,2025-05-15,202505,INV-2505-0416,Tax Invoice,โฮมโปร,0105540098765,Office,1,product,คีย์บอร์ด,2,373,746,746,52.22,798.22,https://drive.google.com/file/d/sample416,0.96,463,U5555555555,Charlie
2025-05-20 16:46:42,2025-05-20,202505,INV-2505-0417,Tax Invoice,เชลล์,0105533012345,Travel,1,product,ค่าทางด่วน,4,269,1076,1076,75.32,1151.32,https://drive.google.com/file/d/sample417,0.86,883,U9876543210,Alice
2025-05-27 19:55:21,2025-05-27,202505,INV-2505-0418,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,พิซซ่า,1,281,281,281,19.67,300.67,https://drive.google.com/file/d/sample418,0.94,756,U1234567890,Bobby
2025-05-01 09:33:09,2025-05-01,202505,INV-2505-0419,Tax Invoice,สตาร์บัคส์,0105542098765,Food,1,product,ข้าวหน้าเนื้อ,4,105,420,420,29.4,449.4,https://drive.google.com/file/d/sample419,0.94,516,U1234567890,Bobby
2025-05-19 11:01:21,2025-05-19,202505,INV-2505-0420,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,เก้าอี้สำนักงาน,5,481,2405,2405,168.35,2573.35,https://drive.google.com/file/d/sample420,0.88,536,U5555555555,Charlie
2025-05-20 15:48:32,2025-05-20,202505,INV-2505-0421,Receipt,ช้อปปี้,0105559034567,Office,1,product,หมึกพิมพ์,1,150,150,150,10.5,160.5,https://drive.google.com/file/d/sample421,0.88,206,U9876543210,Alice
2025-05-11 08:30:16,2025-05-11,202505,INV-2505-0422,Receipt,บางจาก,0105528012345,Travel,1,product,ตั๋วเครื่องบิน,5,447,2235,2235,156.45,2391.45,https://drive.google.com/file/d/sample422,0.90,401,U5555555555,Charlie
2025-05-26 15:08:53,2025-05-26,202505,INV-2505-0423,Tax Invoice,โบลท์,0105561067890,Travel,1,product,น้ำมันดีเซล,2,303,606,606,42.42,648.42,https://drive.google.com/file/d/sample423,0.91,528,U9876543210,Alice
2025-05-30 19:21:07,2025-05-30,202505,INV-2505-0424,Receipt,เฟสบุ๊ค,0105554023456,Marketing,1,product,Google Ads,1,360,360,360,25.2,385.2,https://drive.google.com/file/d/sample424,0.86,378,U1234567890,Bobby
2025-05-02 16:09:34,2025-05-02,202505,INV-2505-0425,Tax Invoice,โบลท์,0105561067890,Travel,1,product,ค่าทางด่วน,1,201,201,201,14.07,215.07,https://drive.google.com/file/d/sample425,0.87,479,U1234567890,Bobby
2025-05-28 13:53:59,2025-05-28,202505,INV-2505-0426,Tax Invoice,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันเบนซิน,2,59,118,118,8.26,126.26,https://drive.google.com/file/d/sample426,0.87,807,U5555555555,Charlie
2025-05-02 13:14:04,2025-05-02,202505,INV-2505-0427,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,ตั๋วเครื่องบิน,2,418,836,836,58.52,894.52,https://drive.google.com/file/d/sample427,0.94,542,U9876543210,Alice
2025-05-25 10:10:29,2025-05-25,202505,INV-2505-0428,Receipt,เน็ตฟลิกซ์,0105557078901,Other,1,product,สมาชิกรายเดือน,4,145,580,580,40.6,620.6,https://drive.google.com/file/d/sample428,0.97,393,U5555555555,Charlie
2025-05-26 09:49:58,2025-05-26,202505,INV-2505-0429,Tax Invoice,เชลล์,0105533012345,Travel,1,product,ตั๋วเครื่องบิน,2,352,704,704,49.28,753.28,https://drive.google.com/file/d/sample429,0.90,800,U1234567890,Bobby
2025-05-08 16:39:26,2025-05-08,202505,INV-2505-0430,Tax Invoice,KFC,0105536078901,Food,1,product,ก๋วยเตี๋ยว,1,414,414,414,28.98,442.98,https://drive.google.com/file/d/sample430,0.90,382,U9876543210,Alice
2025-05-15 14:40:26,2025-05-15,202505,INV-2505-0431,Receipt,ช้อปปี้,0105559034567,Office,1,product,หมึกพิมพ์,5,44,220,220,15.4,235.4,https://drive.google.com/file/d/sample431,0.97,341,U9876543210,Alice
2025-05-14 11:06:23,2025-05-14,202505,INV-2505-0432,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันดีเซล,1,110,110,110,7.7,117.7,https://drive.google.com/file/d/sample432,0.92,711,U1234567890,Bobby
2025-05-23 19:41:38,2025-05-23,202505,INV-2505-0433,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,ข้าวกระเพราไก่,3,21,63,63,4.41,67.41,https://drive.google.com/file/d/sample433,0.90,951,U1234567890,Bobby
2025-05-07 15:54:01,2025-05-07,202505,INV-2505-0434,Tax Invoice,โลตัส,0105535021234,Office,1,product,เก้าอี้สำนักงาน,4,150,600,600,42,642,https://drive.google.com/file/d/sample434,0.93,939,U5555555555,Charlie
2025-05-26 15:27:21,2025-05-26,202505,INV-2505-0435,Receipt,ลาซาด้า,0105556089012,Office,1,product,เก้าอี้สำนักงาน,3,280,840,840,58.8,898.8,https://drive.google.com/file/d/sample435,0.96,352,U5555555555,Charlie
2025-05-10 12:31:55,2025-05-10,202505,INV-2505-0436,Receipt,โลตัส,0105535021234,Office,1,product,คีย์บอร์ด,3,137,411,411,28.77,439.77,https://drive.google.com/file/d/sample436,0.85,343,U9876543210,Alice
2025-05-29 16:12:36,2025-05-29,202505,INV-2505-0437,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,Facebook Ads,1,363,363,363,25.41,388.41,https://drive.google.com/file/d/sample437,0.91,997,U9876543210,Alice
2025-05-25 12:57:02,2025-05-25,202505,INV-2505-0438,Tax Invoice,แอร์เอเชีย,0105546115112,Travel,1,product,ค่าแท็กซี่,1,124,124,124,8.68,132.68,https://drive.google.com/file/d/sample438,0.88,292,U1234567890,Bobby
2025-05-10 13:36:37,2025-05-10,202505,INV-2505-0439,Receipt,ไมโครซอฟท์,0105548012345,Office,1,product,กระดาษ A4,4,416,1664,1664,116.48,1780.48,https://drive.google.com/file/d/sample439,0.99,379,U1234567890,Bobby
2025-05-02 18:23:53,2025-05-02,202505,INV-2505-0440,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าโทรศัพท์,4,191,764,764,53.48,817.48,https://drive.google.com/file/d/sample440,0.94,282,U1234567890,Bobby
2025-05-15 11:53:34,2025-05-15,202505,INV-2505-0441,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,กาแฟสด,2,301,602,602,42.14,644.14,https://drive.google.com/file/d/sample441,0.99,763,U1234567890,Bobby
2025-05-18 09:30:29,2025-05-18,202505,INV-2505-0442,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,Facebook Ads,2,415,830,830,58.1,888.1,https://drive.google.com/file/d/sample442,0.89,788,U9876543210,Alice
2025-05-05 15:25:38,2025-05-05,202505,INV-2505-0443,Receipt,AIS,0105534123789,Utilities,1,product,ค่าไฟฟ้า,5,416,2080,2080,145.6,2225.6,https://drive.google.com/file/d/sample443,0.92,334,U1234567890,Bobby
2025-05-10 11:13:53,2025-05-10,202505,INV-2505-0444,Receipt,สตาร์บัคส์,0105542098765,Food,1,product,กาแฟสด,1,454,454,454,31.78,485.78,https://drive.google.com/file/d/sample444,0.93,226,U1234567890,Bobby
2025-05-18 19:09:55,2025-05-18,202505,INV-2505-0445,Tax Invoice,แกร็บฟู้ด,0105558123456,Food,1,product,ไก่ทอด,3,125,375,375,26.25,401.25,https://drive.google.com/file/d/sample445,0.97,775,U5555555555,Charlie
2025-05-02 10:47:48,2025-05-02,202505,INV-2505-0446,Receipt,ลาซาด้า,0105556089012,Office,1,product,เก้าอี้สำนักงาน,1,472,472,472,33.04,505.04,https://drive.google.com/file/d/sample446,0.98,686,U1234567890,Bobby
2025-05-14 17:00:18,2025-05-14,202505,INV-2505-0447,Tax Invoice,บางจาก,0105528012345,Travel,1,product,ค่าแท็กซี่,5,104,520,520,36.4,556.4,https://drive.google.com/file/d/sample447,0.90,599,U1234567890,Bobby
2025-05-28 14:04:28,2025-05-28,202505,INV-2505-0448,Tax Invoice,บิ๊กซี,0105538054321,Food,1,product,ข้าวกระเพราไก่,3,465,1395,1395,97.65,1492.65,https://drive.google.com/file/d/sample448,0.91,653,U1234567890,Bobby
2025-05-08 17:08:59,2025-05-08,202505,INV-2505-0449,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าทางด่วน,2,257,514,514,35.98,549.98,https://drive.google.com/file/d/sample449,0.88,723,U5555555555,Charlie
2025-05-02 11:09:40,2025-05-02,202505,INV-2505-0450,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,LINE Ads,5,507,2535,2535,177.45,2712.45,https://drive.google.com/file/d/sample450,0.88,853,U1234567890,Bobby
2025-05-24 18:52:22,2025-05-24,202505,INV-2505-0451,Tax Invoice,KFC,0105536078901,Food,1,product,ก๋วยเตี๋ยว,1,58,58,58,4.06,62.06,https://drive.google.com/file/d/sample451,0.98,833,U5555555555,Charlie
2025-05-31 11:59:48,2025-05-31,202505,INV-2505-0452,Receipt,AIS,0105534123789,Utilities,1,product,ค่าอินเทอร์เน็ต,4,43,172,172,12.04,184.04,https://drive.google.com/file/d/sample452,0.92,926,U5555555555,Charlie
2025-05-28 13:12:14,2025-05-28,202505,INV-2505-0453,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,คีย์บอร์ด,5,196,980,980,68.6,1048.6,https://drive.google.com/file/d/sample453,0.85,967,U1234567890,Bobby
2025-05-21 14:08:56,2025-05-21,202505,INV-2505-0454,Tax Invoice,กูเกิ้ล,0105552012345,Marketing,1,product,Google Ads,1,296,296,296,20.72,316.72,https://drive.google.com/file/d/sample454,0.93,868,U5555555555,Charlie
2025-05-18 17:55:12,2025-05-18,202505,INV-2505-0455,Tax Invoice,อิเกีย,0105548023456,Office,1,product,หมึกพิมพ์,3,118,354,354,24.78,378.78,https://drive.google.com/file/d/sample455,0.98,250,U5555555555,Charlie
2025-05-22 13:10:42,2025-05-22,202505,INV-2505-0456,Receipt,AIS,0105534123789,Utilities,1,product,ค่าไฟฟ้า,1,161,161,161,11.27,172.27,https://drive.google.com/file/d/sample456,0.97,592,U9876543210,Alice
2025-05-22 16:24:28,2025-05-22,202505,INV-2505-0457,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าโทรศัพท์,5,519,2595,2595,181.65,2776.65,https://drive.google.com/file/d/sample457,0.93,577,U5555555555,Charlie
2025-05-01 13:38:36,2025-05-01,202505,INV-2505-0458,Tax Invoice,บางจาก,0105528012345,Travel,1,product,ค่าแท็กซี่,3,506,1518,1518,106.26,1624.26,https://drive.google.com/file/d/sample458,0.92,296,U9876543210,Alice
2025-05-28 12:53:58,2025-05-28,202505,INV-2505-0459,Tax Invoice,เชลล์,0105533012345,Travel,1,product,น้ำมันดีเซล,5,86,430,430,30.1,460.1,https://drive.google.com/file/d/sample459,0.86,837,U1234567890,Bobby
2025-05-17 18:35:13,2025-05-17,202505,INV-2505-0460,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,เมาส์,2,107,214,214,14.98,228.98,https://drive.google.com/file/d/sample460,0.92,774,U1234567890,Bobby
2025-05-24 19:39:07,2025-05-24,202505,INV-2505-0461,Receipt,สตาร์บัคส์,0105542098765,Food,1,product,กาแฟสด,3,141,423,423,29.61,452.61,https://drive.google.com/file/d/sample461,0.94,383,U5555555555,Charlie
2025-05-02 10:51:15,2025-05-02,202505,INV-2505-0462,Tax Invoice,อิเกีย,0105548023456,Office,1,product,เมาส์,2,407,814,814,56.98,870.98,https://drive.google.com/file/d/sample462,0.91,233,U5555555555,Charlie
2025-05-08 16:48:34,2025-05-08,202505,INV-2505-0463,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,เมาส์,2,393,786,786,55.02,841.02,https://drive.google.com/file/d/sample463,0.89,574,U9876543210,Alice
2025-05-13 10:36:04,2025-05-13,202505,INV-2505-0464,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,LINE Ads,2,383,766,766,53.62,819.62,https://drive.google.com/file/d/sample464,0.97,734,U1234567890,Bobby
2025-05-30 17:22:30,2025-05-30,202505,INV-2505-0465,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันเบนซิน,1,63,63,63,4.41,67.41,https://drive.google.com/file/d/sample465,0.85,208,U5555555555,Charlie
2025-05-22 19:08:22,2025-05-22,202505,INV-2505-0466,Tax Invoice,KFC,0105536078901,Food,1,product,เบอร์เกอร์,5,206,1030,1030,72.1,1102.1,https://drive.google.com/file/d/sample466,0.91,302,U5555555555,Charlie
2025-05-16 12:40:50,2025-05-16,202505,INV-2505-0467,Receipt,ช้อปปี้,0105559034567,Office,1,product,คีย์บอร์ด,2,519,1038,1038,72.66,1110.66,https://drive.google.com/file/d/sample467,0.94,233,U1234567890,Bobby
2025-05-25 13:52:36,2025-05-25,202505,INV-2505-0468,Tax Invoice,แกร็บฟู้ด,0105558123456,Food,1,product,สเต็ก,5,27,135,135,9.45,144.45,https://drive.google.com/file/d/sample468,0.92,976,U5555555555,Charlie
2025-05-09 16:56:09,2025-05-09,202505,INV-2505-0469,Receipt,KFC,0105536078901,Food,1,product,สเต็ก,3,345,1035,1035,72.45,1107.45,https://drive.google.com/file/d/sample469,0.98,562,U5555555555,Charlie
2025-05-26 19:54:03,2025-05-26,202505,INV-2505-0470,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,กระดาษ A4,2,199,398,398,27.86,425.86,https://drive.google.com/file/d/sample470,0.91,439,U9876543210,Alice
2025-05-08 12:23:49,2025-05-08,202505,INV-2505-0471,Receipt,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าประกัน,2,316,632,632,44.24,676.24,https://drive.google.com/file/d/sample471,0.96,464,U5555555555,Charlie
2025-05-04 14:03:49,2025-05-04,202505,INV-2505-0472,Receipt,MK สุกี้,0105532045678,Food,1,product,พิซซ่า,2,221,442,442,30.94,472.94,https://drive.google.com/file/d/sample472,0.98,343,U9876543210,Alice
2025-05-22 16:58:55,2025-05-22,202505,INV-2505-0473,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,พิซซ่า,2,374,748,748,52.36,800.36,https://drive.google.com/file/d/sample473,0.85,384,U9876543210,Alice
2025-05-05 13:32:22,2025-05-05,202505,INV-2505-0474,Receipt,เชลล์,0105533012345,Travel,1,product,ค่าทางด่วน,4,200,800,800,56,856,https://drive.google.com/file/d/sample474,0.86,714,U9876543210,Alice
2025-05-30 16:09:12,2025-05-30,202505,INV-2505-0475,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,กระดาษ A4,3,305,915,915,64.05,979.05,https://drive.google.com/file/d/sample475,0.93,834,U1234567890,Bobby
2025-05-28 12:52:39,2025-05-28,202505,INV-2505-0476,Tax Invoice,DTAC,0105536034567,Utilities,1,product,ค่าโทรศัพท์,5,475,2375,2375,166.25,2541.25,https://drive.google.com/file/d/sample476,0.91,312,U1234567890,Bobby
2025-05-06 13:27:24,2025-05-06,202505,INV-2505-0477,Tax Invoice,สตาร์บัคส์,0105542098765,Food,1,product,ข้าวหน้าเนื้อ,5,440,2200,2200,154,2354,https://drive.google.com/file/d/sample477,0.98,971,U9876543210,Alice
